Student_ID,Name,Age,City,Electronics,Programming,Database,Data Science,Mathematics,DSA
STU05541,Riya Aarav,20,Kolkata,85,34,20,49,97,84
STU05542,Ishaan Ishaan,22,Hyderabad,8,68,80,31,45,19
STU05543,Ananya Kabir,18,Hyderabad,76,63,17,49,70,33
STU05544,Ananya Ishaan,19,Kolkata,83,39,5,45,64,9
STU05545,Meera Vikram,22,Hyderabad,57,19,25,64,16,44
STU05546,Kabir Aarav,18,Chennai,45,98,100,55,84,48
STU05547,Neha Neha,22,Delhi,45,66,38,43,99,60
STU05548,Meera Neha,19,Bangalore,96,58,41,0,33,37
STU05549,Riya Ananya,22,Mumbai,43,24,86,42,8,38
STU05550,Vikram Riya,20,Chennai,15,97,38,70,33,30
STU05551,Vikram Neha,22,Kolkata,77,100,6,45,69,23
STU05552,Neha Meera,22,Chennai,68,16,67,20,3,54
STU05553,Riya Aarav,19,Bangalore,51,68,55,23,91,41
STU05554,Neha Meera,18,Chennai,33,68,25,85,93,62
STU05555,Riya Vikram,21,Hyderabad,40,5,66,3,25,1
STU05556,Riya Meera,21,Hyderabad,66,14,20,23,53,14
STU05557,Vikram Ishaan,21,Delhi,38,92,37,8,7,49
STU05558,Neha Vikram,22,Chennai,10,6,13,37,32,40
STU05559,Aarav Kabir,22,Kolkata,9,42,45,80,56,86
STU05560,Neha Aarav,22,Chennai,69,60,2,2,0,46
STU05561,Riya Ishaan,18,Mumbai,60,4,41,7,48,84
STU05562,Ananya Neha,18,Bangalore,21,73,12,3,68,8
STU05563,Meera Riya,19,Bangalore,86,20,67,20,78,88
STU05564,Kabir Ishaan,18,Mumbai,14,68,23,93,21,33
STU05565,Vikram Aarav,20,Bangalore,59,31,84,53,44,54
STU05566,Riya Neha,20,Hyderabad,14,25,81,71,54,75
STU05567,Neha Ishaan,18,Chennai,54,90,44,73,53,26
STU05568,Kabir Ishaan,19,Delhi,19,28,58,76,75,68
STU05569,Meera Ananya,20,Hyderabad,73,85,33,0,26,84
STU05570,Meera Ananya,22,Bangalore,60,21,75,4,1,86
STU05571,Meera Meera,22,Mumbai,76,40,15,96,32,68
STU05572,Aarav Riya,20,Chennai,6,58,100,12,48,22
STU05573,Aarav Ananya,19,Hyderabad,29,52,83,98,76,45
STU05574,Kabir Ishaan,21,Hyderabad,39,43,75,6,45,77
STU05575,Vikram Meera,18,Kolkata,76,48,33,28,97,70
STU05576,Ishaan Meera,20,Chennai,56,7,23,2,89,24
STU05577,Kabir Vikram,21,Hyderabad,46,46,83,26,73,2
STU05578,Ishaan Vikram,21,Delhi,90,39,1,47,64,12
STU05579,Aarav Kabir,22,Chennai,77,29,17,8,54,84
STU05580,Kabir Riya,21,Kolkata,93,10,5,90,22,77
STU05581,Ananya Ananya,18,Delhi,15,29,76,15,65,74
STU05582,Ananya Vikram,22,Kolkata,73,20,91,48,97,63
STU05583,Ishaan Ishaan,19,Kolkata,74,20,51,79,99,99
STU05584,Meera Kabir,22,Bangalore,96,1,3,44,43,86
STU05585,Vikram Kabir,21,Hyderabad,53,89,74,80,20,91
STU05586,Ananya Vikram,19,Bangalore,9,35,19,32,90,47
STU05587,Kabir Vikram,19,Mumbai,37,98,75,94,73,81
STU05588,Riya Riya,20,Bangalore,1,68,57,47,1,77
STU05589,Kabir Vikram,18,Kolkata,36,47,46,23,16,86
STU05590,Vikram Kabir,19,Hyderabad,15,45,15,36,5,17
STU05591,Meera Meera,20,Delhi,31,97,30,26,22,66
STU05592,Riya Kabir,21,Delhi,2,3,50,18,87,78
STU05593,Ananya Vikram,19,Delhi,71,55,1,17,34,5
STU05594,Neha Vikram,19,Bangalore,71,54,39,38,20,52
STU05595,Ananya Vikram,20,Hyderabad,35,25,44,9,82,29
STU05596,Kabir Riya,21,Bangalore,85,26,39,0,28,42
STU05597,Vikram Ishaan,20,Bangalore,11,88,90,18,46,91
STU05598,Ananya Aarav,22,Bangalore,32,27,72,67,76,7
STU05599,Kabir Aarav,22,Hyderabad,90,70,54,93,41,31
STU05600,Kabir Neha,21,Delhi,56,60,64,34,42,38
STU05601,Kabir Ishaan,21,Mumbai,46,63,30,55,97,49
STU05602,Meera Aarav,18,Chennai,45,70,23,43,35,34
STU05603,Meera Neha,22,Mumbai,63,5,50,50,98,28
STU05604,Riya Kabir,18,Mumbai,72,12,73,14,49,100
STU05605,Vikram Ananya,22,Bangalore,45,71,46,65,82,100
STU05606,Meera Ananya,20,Hyderabad,60,89,70,14,98,0
STU05607,Vikram Neha,20,Hyderabad,59,75,55,84,12,15
STU05608,Ishaan Kabir,19,Delhi,43,17,56,48,20,96
STU05609,Meera Ishaan,21,Chennai,77,30,50,23,6,2
STU05610,Riya Ishaan,21,Bangalore,85,87,18,83,78,72
STU05611,Kabir Meera,18,Delhi,39,95,37,89,13,63
STU05612,Ishaan Vikram,18,Delhi,39,55,2,59,62,97
STU05613,Ananya Vikram,19,Mumbai,90,82,1,66,8,71
STU05614,Aarav Ishaan,20,Chennai,37,46,56,44,11,54
STU05615,Aarav Neha,20,Bangalore,92,9,83,98,86,5
STU05616,Ishaan Ananya,19,Kolkata,9,23,1,53,85,30
STU05617,Ishaan Ishaan,22,Kolkata,19,84,44,47,12,94
STU05618,Meera Meera,20,Delhi,3,29,15,1,71,37
STU05619,Kabir Ishaan,19,Chennai,34,22,70,15,100,80
STU05620,Ishaan Aarav,21,Chennai,54,52,74,85,17,7
STU05621,Ishaan Ishaan,22,Mumbai,4,73,6,82,76,78
STU05622,Vikram Meera,19,Hyderabad,46,72,79,85,100,12
STU05623,Kabir Vikram,19,Delhi,58,21,80,13,29,59
STU05624,Ananya Vikram,22,Hyderabad,33,50,10,74,78,35
STU05625,Ishaan Aarav,22,Kolkata,60,53,88,51,6,92
STU05626,Kabir Ananya,19,Bangalore,5,80,78,85,43,39
STU05627,Kabir Neha,22,Kolkata,55,47,87,6,40,88
STU05628,Kabir Vikram,20,Mumbai,14,80,82,72,53,38
STU05629,Meera Ananya,21,Hyderabad,71,31,74,95,22,90
STU05630,Vikram Riya,20,Delhi,18,23,35,36,14,98
STU05631,Kabir Ishaan,18,Delhi,68,90,13,58,92,70
STU05632,Meera Ananya,21,Chennai,99,66,15,70,15,9
STU05633,Vikram Aarav,20,Mumbai,79,52,65,7,26,43
STU05634,Ananya Neha,20,Kolkata,93,57,34,98,0,3
STU05635,Aarav Riya,18,Hyderabad,34,49,97,66,4,24
STU05636,Vikram Riya,22,Bangalore,12,35,77,10,6,47
STU05637,Meera Aarav,19,Delhi,31,62,2,82,50,67
STU05638,Neha Meera,20,Kolkata,0,34,80,43,79,85
STU05639,Riya Kabir,20,Chennai,45,63,64,82,56,79
STU05640,Vikram Ishaan,20,Hyderabad,14,48,63,3,81,7
STU05641,Meera Neha,22,Kolkata,76,41,11,92,16,2
STU05642,Meera Kabir,18,Mumbai,43,96,23,6,7,23
STU05643,Ananya Riya,20,Chennai,26,39,18,11,100,76
STU05644,Meera Neha,20,Chennai,61,54,88,29,32,78
STU05645,Ananya Riya,21,Mumbai,47,35,25,86,93,30
STU05646,Riya Vikram,20,Kolkata,19,100,59,91,100,41
STU05647,Ananya Ishaan,21,Bangalore,25,20,44,71,63,46
STU05648,Vikram Meera,22,Mumbai,28,16,22,16,96,60
STU05649,Ishaan Vikram,19,Mumbai,70,27,9,91,90,84
STU05650,Riya Ananya,18,Chennai,32,97,61,17,19,82
STU05651,Ishaan Aarav,22,Chennai,33,87,74,52,40,8
STU05652,Ishaan Meera,19,Hyderabad,11,66,41,16,83,99
STU05653,Riya Meera,22,Bangalore,61,75,34,37,26,5
STU05654,Meera Kabir,20,Kolkata,72,70,97,12,31,37
STU05655,Aarav Meera,20,Chennai,5,99,94,100,10,86
STU05656,Kabir Meera,20,Kolkata,2,4,74,18,89,42
STU05657,Aarav Vikram,21,Kolkata,3,66,61,84,73,80
STU05658,Neha Neha,20,Kolkata,95,69,72,29,55,95
STU05659,Meera Neha,18,Hyderabad,47,86,71,74,46,23
STU05660,Kabir Riya,18,Chennai,14,40,17,91,83,2
STU05661,Riya Kabir,20,Mumbai,58,67,83,32,18,44
STU05662,Ishaan Neha,22,Bangalore,71,42,4,43,60,88
STU05663,Riya Vikram,20,Delhi,17,61,87,76,63,14
STU05664,Ishaan Vikram,21,Mumbai,44,54,8,84,64,33
STU05665,Vikram Aarav,18,Kolkata,19,24,83,1,56,97
STU05666,Ananya Aarav,19,Chennai,84,72,94,95,7,99
STU05667,Kabir Ishaan,19,Delhi,88,35,97,85,96,87
STU05668,Riya Aarav,22,Chennai,13,12,15,48,54,33
STU05669,Vikram Meera,19,Mumbai,91,17,23,95,82,44
STU05670,Riya Neha,22,Kolkata,86,50,41,69,91,52
STU05671,Riya Vikram,18,Delhi,77,1,41,21,44,10
STU05672,Meera Kabir,18,Delhi,38,81,69,41,96,44
STU05673,Vikram Riya,18,Hyderabad,67,15,62,100,22,44
STU05674,Vikram Neha,18,Bangalore,41,17,33,73,55,32
STU05675,Aarav Vikram,20,Hyderabad,85,22,23,96,98,0
STU05676,Ishaan Meera,22,Hyderabad,3,25,19,88,67,98
STU05677,Aarav Ananya,22,Chennai,83,42,53,47,33,99
STU05678,Neha Meera,19,Kolkata,63,50,66,35,31,39
STU05679,Aarav Ananya,21,Chennai,76,60,76,54,63,41
STU05680,Neha Aarav,18,Chennai,30,32,10,97,24,87
STU05681,Ananya Ananya,21,Bangalore,4,76,73,60,32,66
STU05682,Aarav Kabir,18,Kolkata,49,81,25,77,49,39
STU05683,Riya Vikram,22,Bangalore,66,77,60,51,6,85
STU05684,Kabir Ananya,19,Mumbai,2,95,64,3,18,20
STU05685,Aarav Vikram,20,Bangalore,97,87,28,24,3,73
STU05686,Neha Meera,21,Mumbai,96,30,71,80,36,41
STU05687,Riya Vikram,18,Chennai,72,97,49,96,88,32
STU05688,Ananya Vikram,22,Hyderabad,37,27,17,29,82,6
STU05689,Neha Meera,18,Bangalore,60,71,11,77,22,6
STU05690,Aarav Meera,18,Kolkata,80,51,82,44,58,11
STU05691,Kabir Vikram,21,Bangalore,8,49,17,59,85,5
STU05692,Meera Neha,19,Hyderabad,51,89,78,34,20,90
STU05693,Aarav Ishaan,21,Kolkata,2,1,24,63,88,2
STU05694,Kabir Riya,19,Hyderabad,4,1,82,92,26,76
STU05695,Riya Riya,21,Delhi,8,85,4,30,32,81
STU05696,Riya Aarav,22,Chennai,63,87,18,16,29,64
STU05697,Ananya Ishaan,19,Bangalore,30,93,94,76,90,47
STU05698,Vikram Meera,19,Delhi,20,80,23,62,97,21
STU05699,Riya Ananya,19,Chennai,50,98,17,88,11,0
STU05700,Neha Vikram,21,Mumbai,31,35,6,30,43,51
STU05701,Aarav Neha,18,Mumbai,26,93,15,53,91,30
STU05702,Ishaan Aarav,22,Delhi,13,6,38,38,36,52
STU05703,Ishaan Ishaan,20,Delhi,67,23,97,69,27,92
STU05704,Vikram Meera,18,Kolkata,29,94,30,42,53,65
STU05705,Meera Ananya,19,Hyderabad,100,22,35,37,98,96
STU05706,Ishaan Meera,18,Delhi,75,54,30,94,41,11
STU05707,Riya Ananya,22,Kolkata,8,26,38,29,92,58
STU05708,Neha Ishaan,22,Bangalore,57,80,49,85,91,19
STU05709,Ananya Ananya,19,Bangalore,39,93,75,47,17,67
STU05710,Meera Riya,19,Hyderabad,74,26,68,24,25,62
STU05711,Ananya Aarav,21,Hyderabad,1,5,70,28,49,52
STU05712,Neha Ishaan,18,Mumbai,26,51,94,47,100,75
STU05713,Ishaan Ananya,19,Kolkata,43,89,85,19,6,39
STU05714,Ishaan Neha,21,Bangalore,54,35,58,21,72,78
STU05715,Vikram Neha,22,Bangalore,58,60,30,77,10,43
STU05716,Ananya Riya,19,Chennai,68,95,16,71,48,39
STU05717,Aarav Meera,19,Chennai,48,36,82,84,64,89
STU05718,Neha Ananya,18,Delhi,50,75,35,78,21,94
STU05719,Kabir Neha,20,Kolkata,32,41,9,55,98,17
STU05720,Riya Ishaan,20,Hyderabad,92,25,26,52,53,54
STU05721,Kabir Ananya,18,Delhi,88,30,6,65,16,56
STU05722,Riya Ishaan,19,Delhi,97,25,66,67,63,89
STU05723,Ananya Ishaan,22,Hyderabad,40,25,19,69,83,23
STU05724,Aarav Neha,21,Mumbai,100,13,64,59,12,18
STU05725,Riya Ishaan,20,Mumbai,51,81,46,4,30,95
STU05726,Vikram Kabir,22,Mumbai,18,82,26,57,87,59
STU05727,Ishaan Kabir,21,Kolkata,64,96,13,97,68,80
STU05728,Neha Ishaan,21,Hyderabad,28,0,9,5,69,68
STU05729,Riya Ananya,22,Hyderabad,83,87,63,97,91,98
STU05730,Riya Meera,22,Bangalore,40,6,62,58,54,23
STU05731,Meera Riya,19,Delhi,36,81,49,43,29,3
STU05732,Ishaan Kabir,21,Bangalore,89,24,69,40,69,38
STU05733,Kabir Kabir,21,Bangalore,75,90,98,80,29,16
STU05734,Meera Vikram,19,Chennai,28,65,79,47,89,95
STU05735,Ishaan Aarav,21,Bangalore,57,25,39,35,26,67
STU05736,Kabir Neha,19,Delhi,10,14,61,57,37,73
STU05737,Vikram Kabir,18,Bangalore,96,46,98,44,3,32
STU05738,Neha Riya,22,Mumbai,67,22,86,24,34,57
STU05739,Riya Aarav,18,Hyderabad,36,69,61,72,13,64
STU05740,Riya Kabir,19,Chennai,86,88,45,84,27,11
STU05741,Kabir Kabir,19,Kolkata,34,55,33,16,37,8
STU05742,Ananya Ishaan,19,Bangalore,71,20,78,64,19,11
STU05743,Ishaan Meera,21,Kolkata,72,56,60,64,55,26
STU05744,Kabir Neha,19,Chennai,11,29,25,72,54,74
STU05745,Meera Ishaan,19,Delhi,49,0,60,19,57,66
STU05746,Ishaan Meera,19,Kolkata,69,54,51,73,50,59
STU05747,Ishaan Kabir,20,Delhi,91,14,97,88,63,61
STU05748,Kabir Vikram,22,Kolkata,7,48,99,85,7,85
STU05749,Ananya Ishaan,21,Chennai,4,19,97,42,30,97
STU05750,Riya Neha,18,Delhi,27,36,1,32,2,35
STU05751,Ishaan Meera,21,Hyderabad,94,85,28,97,50,49
STU05752,Aarav Ananya,21,Kolkata,72,62,5,8,9,50
STU05753,Ishaan Ananya,22,Mumbai,45,52,92,36,38,78
STU05754,Kabir Riya,20,Hyderabad,64,17,24,52,41,96
STU05755,Vikram Ananya,18,Hyderabad,13,0,37,78,84,21
STU05756,Kabir Neha,22,Hyderabad,67,17,93,93,44,35
STU05757,Meera Aarav,18,Hyderabad,49,76,67,56,29,31
STU05758,Ananya Aarav,19,Chennai,89,0,19,10,21,42
STU05759,Ananya Kabir,19,Bangalore,36,83,66,84,96,52
STU05760,Riya Aarav,19,Kolkata,96,100,57,58,59,7
STU05761,Aarav Aarav,20,Bangalore,65,2,14,63,100,82
STU05762,Aarav Vikram,21,Bangalore,49,22,8,44,1,64
STU05763,Riya Vikram,18,Hyderabad,18,60,38,93,19,71
STU05764,Vikram Meera,22,Delhi,22,100,57,46,13,81
STU05765,Neha Ishaan,21,Mumbai,100,23,57,43,29,97
STU05766,Ishaan Aarav,18,Hyderabad,45,93,27,57,67,95
STU05767,Riya Kabir,19,Chennai,23,95,78,51,44,7
STU05768,Neha Neha,22,Bangalore,11,31,5,47,88,93
STU05769,Riya Aarav,20,Kolkata,56,70,66,69,4,10
STU05770,Ishaan Aarav,19,Chennai,8,54,91,96,77,85
STU05771,Vikram Aarav,21,Mumbai,97,18,53,38,40,49
STU05772,Vikram Aarav,18,Bangalore,67,35,9,13,86,69
STU05773,Ishaan Neha,19,Chennai,53,51,48,2,14,15
STU05774,Vikram Aarav,20,Hyderabad,61,87,23,44,65,13
STU05775,Ishaan Vikram,20,Kolkata,82,85,3,5,1,92
STU05776,Ishaan Kabir,19,Delhi,9,59,27,59,72,27
STU05777,Ishaan Riya,18,Chennai,47,96,43,59,17,14
STU05778,Aarav Kabir,19,Delhi,28,93,64,55,25,99
STU05779,Aarav Neha,19,Hyderabad,80,6,27,14,23,94
STU05780,Neha Meera,18,Mumbai,36,33,76,50,32,7
STU05781,Aarav Aarav,20,Hyderabad,42,23,19,60,18,0
STU05782,Aarav Ishaan,21,Hyderabad,100,77,80,24,75,50
STU05783,Aarav Ishaan,21,Kolkata,22,76,30,4,14,88
STU05784,Vikram Vikram,21,Delhi,8,20,95,59,79,2
STU05785,Ishaan Ananya,20,Bangalore,79,63,53,58,33,90
STU05786,Aarav Meera,19,Delhi,7,48,48,92,4,3
STU05787,Meera Neha,18,Bangalore,97,81,81,50,13,42
STU05788,Meera Neha,22,Delhi,20,25,28,24,48,37
STU05789,Riya Kabir,19,Bangalore,16,46,75,27,74,72
STU05790,Kabir Meera,22,Mumbai,37,40,92,92,45,86
STU05791,Vikram Neha,20,Chennai,61,71,96,69,97,26
STU05792,Neha Ananya,21,Bangalore,35,37,12,20,17,96
STU05793,Meera Ananya,21,Kolkata,26,22,76,20,92,81
STU05794,Vikram Neha,21,Bangalore,27,41,87,27,91,83
STU05795,Ishaan Aarav,19,Delhi,65,75,67,90,59,61
STU05796,Neha Ishaan,20,Bangalore,25,20,86,20,11,54
STU05797,Aarav Kabir,19,Bangalore,43,72,34,46,63,66
STU05798,Neha Aarav,22,Hyderabad,54,74,51,32,15,75
STU05799,Ananya Meera,20,Hyderabad,95,47,15,19,84,93
STU05800,Neha Meera,21,Kolkata,51,41,3,12,48,4
STU05801,Ananya Vikram,21,Kolkata,27,70,99,77,61,77
STU05802,Kabir Neha,22,Hyderabad,33,70,77,6,63,51
STU05803,Kabir Riya,22,Delhi,91,34,13,67,96,60
STU05804,Neha Vikram,22,Bangalore,63,64,67,68,75,34
STU05805,Meera Meera,19,Hyderabad,75,33,96,9,30,33
STU05806,Kabir Kabir,19,Kolkata,93,66,23,98,80,71
STU05807,Ishaan Meera,19,Hyderabad,85,66,49,77,73,55
STU05808,Ishaan Ananya,18,Delhi,8,87,39,98,47,42
STU05809,Neha Ishaan,21,Bangalore,98,10,18,91,68,63
STU05810,Kabir Ananya,22,Kolkata,49,91,8,70,92,9
STU05811,Riya Vikram,21,Chennai,70,88,27,28,21,61
STU05812,Ishaan Aarav,19,Delhi,26,63,32,54,86,50
STU05813,Ishaan Ananya,22,Mumbai,33,47,66,33,13,65
STU05814,Aarav Aarav,20,Delhi,67,38,2,82,2,37
STU05815,Meera Kabir,22,Mumbai,12,84,27,20,50,75
STU05816,Meera Vikram,20,Chennai,90,17,0,6,84,90
STU05817,Ishaan Ishaan,18,Mumbai,71,1,74,12,30,5
STU05818,Riya Vikram,20,Mumbai,40,92,59,46,48,21
STU05819,Vikram Riya,22,Bangalore,7,9,16,88,34,20
STU05820,Neha Riya,19,Kolkata,78,75,52,24,0,91
STU05821,Ishaan Neha,18,Kolkata,64,19,99,62,82,30
STU05822,Aarav Vikram,21,Mumbai,92,27,65,18,59,15
STU05823,Ishaan Ananya,22,Hyderabad,76,95,57,67,88,26
STU05824,Ananya Vikram,19,Bangalore,63,62,7,25,50,96
STU05825,Vikram Ishaan,22,Bangalore,88,43,4,37,21,7
STU05826,Aarav Riya,18,Bangalore,8,86,84,36,73,14
STU05827,Neha Aarav,21,Chennai,5,86,34,25,56,80
STU05828,Riya Aarav,19,Kolkata,56,68,97,28,87,73
STU05829,Vikram Ananya,20,Kolkata,67,20,27,65,60,83
STU05830,Kabir Vikram,22,Hyderabad,42,15,55,37,40,11
STU05831,Neha Kabir,21,Kolkata,2,10,63,33,70,33
STU05832,Meera Ananya,22,Delhi,69,14,24,38,78,36
STU05833,Meera Aarav,22,Kolkata,57,92,43,91,7,52
STU05834,Kabir Ananya,22,Chennai,0,4,65,68,41,27
STU05835,Vikram Vikram,19,Bangalore,40,85,9,66,86,56
STU05836,Aarav Meera,18,Mumbai,45,51,15,76,55,98
STU05837,Riya Aarav,20,Mumbai,28,57,10,25,2,77
STU05838,Ananya Riya,21,Chennai,69,86,58,19,52,60
STU05839,Riya Neha,20,Chennai,2,27,29,28,50,5
STU05840,Riya Vikram,21,Bangalore,65,67,41,57,2,67
STU05841,Ishaan Riya,22,Bangalore,1,53,93,38,29,80
STU05842,Meera Ishaan,22,Hyderabad,32,49,32,77,45,53
STU05843,Kabir Meera,20,Kolkata,72,95,68,58,7,20
STU05844,Neha Kabir,18,Chennai,23,71,62,94,89,42
STU05845,Neha Neha,22,Mumbai,49,36,59,79,52,71
STU05846,Aarav Aarav,19,Delhi,30,5,11,61,14,44
STU05847,Meera Ananya,20,Delhi,20,86,82,44,93,70
STU05848,Riya Vikram,19,Bangalore,61,48,81,94,72,81
STU05849,Ananya Ananya,19,Chennai,34,34,44,77,59,14
STU05850,Kabir Ananya,18,Chennai,69,93,7,47,27,77
STU05851,Vikram Meera,18,Delhi,50,93,39,79,52,34
STU05852,Ishaan Vikram,19,Chennai,4,93,62,17,24,99
STU05853,Meera Kabir,20,Chennai,39,17,19,73,88,1
STU05854,Ishaan Riya,22,Bangalore,70,95,92,65,46,73
STU05855,Riya Riya,22,Delhi,85,4,65,80,2,18
STU05856,Ananya Ananya,21,Hyderabad,68,75,63,27,22,19
STU05857,Kabir Neha,20,Chennai,70,30,5,95,93,44
STU05858,Aarav Vikram,18,Kolkata,72,46,65,73,88,7
STU05859,Aarav Neha,18,Kolkata,55,11,22,2,22,11
STU05860,Aarav Kabir,21,Chennai,20,24,87,83,95,1
STU05861,Meera Kabir,20,Mumbai,43,82,90,13,87,27
STU05862,Vikram Riya,20,Delhi,58,35,32,62,83,51
STU05863,Riya Ishaan,19,Bangalore,59,82,62,29,45,92
STU05864,Neha Meera,21,Hyderabad,84,90,40,11,49,60
STU05865,Ananya Neha,18,Mumbai,11,42,80,54,57,97
STU05866,Neha Vikram,21,Chennai,0,39,91,45,93,7
STU05867,Riya Meera,22,Delhi,75,84,44,85,47,52
STU05868,Ishaan Neha,20,Mumbai,89,74,15,69,85,26
STU05869,Aarav Vikram,19,Hyderabad,36,0,51,15,11,79
STU05870,Riya Aarav,21,Bangalore,17,26,89,94,69,49
STU05871,Aarav Aarav,22,Hyderabad,69,74,38,14,41,52
STU05872,Ananya Neha,18,Delhi,99,64,31,39,46,37
STU05873,Vikram Ananya,19,Mumbai,44,72,32,99,72,13
STU05874,Kabir Neha,21,Bangalore,68,10,87,6,16,99
STU05875,Meera Aarav,22,Delhi,81,89,73,41,39,98
STU05876,Kabir Ananya,20,Kolkata,15,44,57,98,33,36
STU05877,Neha Ishaan,18,Hyderabad,65,13,34,3,23,53
STU05878,Ishaan Neha,19,Bangalore,6,37,21,5,69,90
STU05879,Meera Ishaan,22,Kolkata,39,22,94,56,80,45
STU05880,Vikram Neha,18,Bangalore,67,8,7,23,27,5
STU05881,Neha Aarav,21,Delhi,33,83,84,7,14,54
STU05882,Kabir Neha,22,Mumbai,82,11,15,36,31,50
STU05883,Vikram Ishaan,22,Mumbai,5,66,49,16,83,27
STU05884,Aarav Ishaan,18,Bangalore,9,68,73,53,90,70
STU05885,Meera Ishaan,19,Kolkata,74,38,31,44,85,39
STU05886,Neha Meera,19,Hyderabad,18,31,9,34,15,40
STU05887,Kabir Ishaan,18,Delhi,4,42,39,67,16,83
STU05888,Ishaan Aarav,22,Bangalore,98,93,18,95,49,31
STU05889,Vikram Riya,20,Kolkata,27,21,67,9,42,91
STU05890,Ananya Riya,19,Mumbai,33,48,45,70,42,12
STU05891,Neha Riya,21,Delhi,74,93,14,72,21,29
STU05892,Vikram Meera,18,Delhi,66,44,56,29,14,46
STU05893,Riya Ananya,21,Bangalore,60,45,7,64,63,50
STU05894,Meera Aarav,19,Hyderabad,21,2,82,79,49,10
STU05895,Ishaan Ishaan,22,Delhi,64,32,40,17,46,78
STU05896,Ananya Aarav,20,Kolkata,87,45,97,10,61,77
STU05897,Ishaan Ananya,18,Bangalore,29,99,3,76,62,70
STU05898,Aarav Aarav,21,Hyderabad,16,23,87,17,12,67
STU05899,Neha Ishaan,22,Kolkata,71,28,35,32,19,94
STU05900,Vikram Vikram,19,Kolkata,20,41,6,37,78,67
STU05901,Ishaan Ishaan,19,Kolkata,56,43,40,67,72,52
STU05902,Ishaan Ishaan,18,Hyderabad,81,67,64,95,82,10
STU05903,Ishaan Ishaan,18,Kolkata,97,59,5,2,6,52
STU05904,Ananya Neha,19,Delhi,92,13,85,14,50,99
STU05905,Ishaan Riya,21,Kolkata,98,9,30,81,27,91
STU05906,Meera Riya,20,Bangalore,68,85,48,60,11,1
STU05907,Vikram Kabir,19,Mumbai,64,86,17,25,68,29
STU05908,Neha Neha,21,Kolkata,87,45,27,28,59,15
STU05909,Aarav Ananya,21,Delhi,52,19,80,17,56,38
STU05910,Vikram Riya,21,Delhi,47,47,93,47,76,36
STU05911,Kabir Meera,22,Delhi,16,100,13,87,91,64
STU05912,Ishaan Aarav,20,Kolkata,96,9,80,61,45,63
STU05913,Kabir Neha,20,Hyderabad,0,44,68,90,20,44
STU05914,Ishaan Meera,21,Hyderabad,41,68,17,63,57,66
STU05915,Riya Riya,21,Kolkata,98,49,81,47,81,39
STU05916,Ananya Ananya,21,Hyderabad,80,21,32,48,14,17
STU05917,Kabir Vikram,20,Bangalore,87,91,94,6,45,42
STU05918,Neha Riya,20,Kolkata,58,25,6,49,82,77
STU05919,Meera Neha,18,Hyderabad,44,41,14,45,75,7
STU05920,Ishaan Meera,19,Kolkata,13,19,100,37,17,53
STU05921,Neha Vikram,21,Delhi,62,18,93,58,12,0
STU05922,Meera Ishaan,22,Delhi,35,20,3,55,4,67
STU05923,Neha Aarav,18,Chennai,62,4,12,33,29,67
STU05924,Kabir Kabir,18,Chennai,89,67,51,29,71,25
STU05925,Ishaan Neha,21,Kolkata,58,0,99,67,12,30
STU05926,Meera Riya,20,Kolkata,14,79,69,4,79,82
STU05927,Aarav Riya,19,Chennai,94,19,49,64,5,67
STU05928,Riya Kabir,21,Hyderabad,94,82,33,31,80,27
STU05929,Aarav Neha,19,Chennai,47,57,34,75,67,35
STU05930,Kabir Neha,19,Delhi,24,25,75,4,68,79
STU05931,Neha Ishaan,18,Chennai,23,2,13,3,28,33
STU05932,Ananya Vikram,20,Kolkata,38,12,78,11,57,97
STU05933,Ananya Riya,22,Chennai,35,75,88,43,34,25
STU05934,Neha Ananya,21,Hyderabad,54,22,33,11,36,70
STU05935,Riya Meera,18,Bangalore,87,92,12,46,57,27
STU05936,Ananya Ananya,18,Bangalore,32,80,28,89,83,46
STU05937,Neha Meera,21,Hyderabad,15,76,50,22,64,40
STU05938,Riya Neha,20,Bangalore,43,56,48,79,30,95
STU05939,Meera Ananya,18,Kolkata,75,8,6,10,83,67
STU05940,Riya Ishaan,18,Bangalore,55,89,100,90,84,14
STU05941,Ananya Riya,19,Kolkata,26,94,98,94,3,69
STU05942,Kabir Neha,19,Mumbai,12,14,25,30,46,46
STU05943,Ananya Ananya,22,Bangalore,12,100,80,64,51,54
STU05944,Ananya Neha,19,Mumbai,86,31,31,64,51,19
STU05945,Ishaan Ishaan,21,Chennai,74,1,80,65,13,1
STU05946,Ananya Meera,21,Kolkata,31,24,61,46,38,55
STU05947,Neha Kabir,19,Kolkata,15,100,7,60,66,53
STU05948,Meera Ishaan,18,Mumbai,54,64,57,39,95,37
STU05949,Ishaan Riya,18,Mumbai,38,37,4,62,46,8
STU05950,Neha Vikram,19,Hyderabad,14,1,59,41,4,56
STU05951,Aarav Kabir,20,Kolkata,57,43,57,85,2,79
STU05952,Ananya Ishaan,18,Kolkata,70,39,41,85,60,30
STU05953,Meera Aarav,20,Kolkata,6,100,58,43,79,14
STU05954,Ananya Aarav,22,Bangalore,13,22,55,15,11,83
STU05955,Meera Vikram,18,Mumbai,72,84,26,92,64,93
STU05956,Neha Ishaan,19,Delhi,80,61,59,37,74,75
STU05957,Kabir Ishaan,20,Kolkata,52,44,48,24,31,29
